id,labels
http://dblp.l3s.de/d2r/resource/publications/conf/amast/1993,algebraic software technology methodology
http://dblp.l3s.de/d2r/resource/collections/idea/encyclopedia2005,encyclopedia science information technology
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2000,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2001,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/amast/1991,algebraic software technology methodology
http://dblp.l3s.de/d2r/resource/publications/conf/interspeech/2013slam,multimedia speech language audio
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2002,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/amast/1998,algebraic software technology methodology
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2003,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/amast/1997,algebraic software technology methodology
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2004,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/amast/1996,algebraic software technology methodology
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2005,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/amast/1995,algebraic software technology methodology
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2006,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2007,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2008,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2009,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/clfl/2016,literature linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/clfl/2014,literature linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/clfl/2015,literature linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/clfl/2012,literature linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/clfl/2013,literature linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/fc/2012,security data financial cryptography
http://dblp.l3s.de/d2r/resource/publications/conf/fc/2013,security data financial cryptography
http://dblp.l3s.de/d2r/resource/publications/conf/fc/2010,security data financial cryptography
http://dblp.l3s.de/d2r/resource/publications/conf/fc/2011,security data financial cryptography gros
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7161,synthesis probabilistic relational learning further logical
http://dblp.l3s.de/d2r/resource/publications/conf/fc/2014,security data financial cryptography
http://dblp.l3s.de/d2r/resource/publications/conf/fc/2015,security data financial cryptography
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2010,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2011,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/imycs/1990,computer theoretical scientists prospects science aspects meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2012,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2013,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2014,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2015,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2016,object-oriented programming
http://dblp.l3s.de/d2r/resource/publications/conf/jbi/2010,bioinformatics medicine personalized
http://dblp.l3s.de/d2r/resource/publications/conf/sc/2008mtags,computing supercomputers grids many-task
http://dblp.l3s.de/d2r/resource/publications/conf/icoin/2017,information networking
http://dblp.l3s.de/d2r/resource/publications/conf/aist/2015,images texts social analysis networks
http://dblp.l3s.de/d2r/resource/publications/conf/aist/2014,images texts social analysis networks
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7191,processing
http://dblp.l3s.de/d2r/resource/publications/conf/aist/2016,images texts social analysis networks
http://dblp.l3s.de/d2r/resource/conferences/aiprf,artificial pattern recognition intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/sc/2013sehpccse,high computing performance software science engineering computational
http://dblp.l3s.de/d2r/resource/publications/conf/asiacrypt/2014,security application information theory cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/imycs/1986,computer theoretical scientists techniques science meeting trends problems
http://dblp.l3s.de/d2r/resource/publications/conf/asiacrypt/2011,security application information theory cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/asiacrypt/2012,security application information theory cryptology
http://dblp.l3s.de/d2r/resource/journals/ieiceee,electronic
http://dblp.l3s.de/d2r/resource/publications/conf/imycs/1988,complexity computer languages scientists machines meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ifip5-3/1998basys,virtual automation systems multi-agent manufacturing information technology intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/jbi/2004,bioinformatics
http://dblp.l3s.de/d2r/resource/publications/conf/asiacrypt/2010,security application information theory cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/umwelt/2000-2,band politik
http://dblp.l3s.de/d2r/resource/publications/conf/umwelt/2000-1,band politik
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7181,parallel patterns universes local
http://dblp.l3s.de/d2r/resource/publications/conf/coordination/1997,models languages coordination
http://dblp.l3s.de/d2r/resource/publications/conf/coordination/1996,models languages coordination
http://dblp.l3s.de/d2r/resource/publications/conf/eccv/2006wdv,vision dynamical
http://dblp.l3s.de/d2r/resource/publications/conf/coordination/1999,models languages coordination
http://dblp.l3s.de/d2r/resource/publications/journals/corr/NearyC13,universality computations machines
http://dblp.l3s.de/d2r/resource/publications/conf/mobicom/2013chants,networks mobicom
http://dblp.l3s.de/d2r/resource/publications/conf/cibci/2014,computer interfaces brain computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/icicc/2014,cloud computing intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/energieinformatik/2015,informatics energy
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7131,biology application similarity clustering medicine
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7132,interoperability biomedical ontologies
http://dblp.l3s.de/d2r/resource/publications/conf/vw/1998,virtual
http://dblp.l3s.de/d2r/resource/publications/conf/miccai/2011mbia,image multimodal brain analysis
http://dblp.l3s.de/d2r/resource/publications/conf/parbase/1990,architectures databases parallel
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2015,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/icfp/2014wgp,generic
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2016,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/softvis/2010,visualization software lake
http://dblp.l3s.de/d2r/resource/journals/ftopt,optimization foundations trends
http://dblp.l3s.de/d2r/resource/publications/conf/ishpc/1999,high computing performance
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7122,systems normative multi
http://dblp.l3s.de/d2r/resource/publications/conf/lcn/2012w,computer networks local
http://dblp.l3s.de/d2r/resource/publications/conf/siggraph/2007sandbox,games sandbox video
http://dblp.l3s.de/d2r/resource/publications/conf/ishpc/1997,high computing performance
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2011,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/softvis/2005,visualization software
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2012,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2013,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/iasse/2005,adaptive software systems centre engineering intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/gta/1980,algorithms electric communication graph theory
http://dblp.l3s.de/d2r/resource/publications/conf/softvis/2003,visualization software
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2014,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/iasse/2003,adaptive software systems engineering intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/iasse/2004,adaptive software systems engineering intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/softvis/2008,visualization software
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2010,application smart card
http://dblp.l3s.de/d2r/resource/publications/conf/softvis/2006,visualization software
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2008,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/biotec/2010,exhibition biometrics technology
http://dblp.l3s.de/d2r/resource/journals/aada,adaptive data analysis
http://dblp.l3s.de/d2r/resource/publications/conf/iwsec/2010s,computer security paper short information
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2004,computer smart card
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2006,smart card
http://dblp.l3s.de/d2r/resource/publications/conf/sas/1997,static analysis
http://dblp.l3s.de/d2r/resource/publications/conf/sas/1996,static analysis
http://dblp.l3s.de/d2r/resource/publications/conf/sas/1993,static analysis
http://dblp.l3s.de/d2r/resource/publications/conf/sas/1992,static analysis
http://dblp.l3s.de/d2r/resource/publications/conf/lcn/2013w,computer networks local
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2000,working smart card
http://dblp.l3s.de/d2r/resource/publications/conf/cardis/2002,application smart card
http://dblp.l3s.de/d2r/resource/publications/conf/isica/2008,computation intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/isica/2007,computation intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/sas/1999,static analysis
http://dblp.l3s.de/d2r/resource/publications/conf/sas/1998,static analysis
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2007P7151,geometry sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/isica/2009,computation intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2005,processes software agile engineering extreme programming
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2006,processes software agile engineering extreme programming
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2007,processes software agile engineering extreme programming
http://dblp.l3s.de/d2r/resource/conferences/lpss,school logic programming
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2008,processes software agile engineering extreme programming
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2002,methods universe agile extreme programming
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2003,processes software agile engineering extreme programming
http://dblp.l3s.de/d2r/resource/publications/conf/xpu/2004,processes software agile engineering extreme programming
http://dblp.l3s.de/d2r/resource/publications/conf/nips/2009mscts,neural systems mini-symposium series processing information time causality
http://dblp.l3s.de/d2r/resource/publications/conf/icpp/1989-3,volume algorithms parallel processing state
http://dblp.l3s.de/d2r/resource/publications/conf/icpp/1989-2,volume software parallel processing state
http://dblp.l3s.de/d2r/resource/publications/conf/buis/2013,energiemanagement ressourcen-
http://dblp.l3s.de/d2r/resource/publications/conf/icpp/1989-1,volume parallel processing state architecture
http://dblp.l3s.de/d2r/resource/publications/conf/pkdd/2014muse,big ubiquitous modeling data senseml social environments learning media mining analytics urban machine context sensor
http://dblp.l3s.de/d2r/resource/publications/conf/isica/2010,computation intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/hpcse/2015,high computing performance science engineering
http://dblp.l3s.de/d2r/resource/publications/conf/isica/2015,systems intelligent computational intelligence
http://dblp.l3s.de/d2r/resource/conferences/dfvlr,computing parallel science engineering
http://dblp.l3s.de/d2r/resource/publications/conf/lcn/2014w,computer networks local
http://dblp.l3s.de/d2r/resource/publications/conf/isica/2012,systems intelligent computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2016,systems wireless networks embedded
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2014,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2009,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2015,wireless sensor networks
http://dblp.l3s.de/d2r/resource/journals/tvcg,graphical visualisation computational
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2008,visualization computer security
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2012,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2007,visualization computer security
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2013,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2006,visualization computer security
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2010,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2005,visualization computer security
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2011,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2004,visualization computer security data mining
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2014,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/ki/1987kifs1,intelligenz
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2013,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2012,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2011,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2009,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2010,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2010,computer data optimization science interface analysis
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2007,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2008,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2012,data machine discovery learning analysis hildesheim knowledge
http://dblp.l3s.de/d2r/resource/journals/twc,wireless
http://dblp.l3s.de/d2r/resource/publications/conf/iqis/2007,databases quality
http://dblp.l3s.de/d2r/resource/publications/conf/middleware/2014arm,adaptive reflective middleware
http://dblp.l3s.de/d2r/resource/publications/conf/iqis/2005,systems information quality
http://dblp.l3s.de/d2r/resource/publications/conf/iqis/2004,systems information quality
http://dblp.l3s.de/d2r/resource/publications/conf/iqis/2008,databases data management uncertain quality
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2000,computer measurement
http://dblp.l3s.de/d2r/resource/journals/tvt,vehicular technology
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2006,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2005,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2008,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2007,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2002,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2001,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2004,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2003,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2009,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2012compare,evaluation systems comparative reasoning empirical
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2011,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2010,computer measurement
http://dblp.l3s.de/d2r/resource/journals/tsp,speech acoustics processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2013,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/cikm/2012shb,wellbeing health smart
http://dblp.l3s.de/d2r/resource/publications/conf/cmg/2012,computer measurement
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2016,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/vizsec/2015,visualization cyber security
http://dblp.l3s.de/d2r/resource/publications/conf/oopsla/2014psp,security privacy programming
http://dblp.l3s.de/d2r/resource/publications/conf/adaptive/2007,adaptive personalization web strategies methods
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2016,control
http://dblp.l3s.de/d2r/resource/publications/conf/semweb/2014ordring,semantic web ordering reasoning located
http://dblp.l3s.de/d2r/resource/publications/conf/ordal/1994,algorithms orders
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2013,control
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2012,control
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2015,control
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2014,control
http://dblp.l3s.de/d2r/resource/publications/conf/wsks/2008-2,society computer systems science information manifesto open knowledge
http://dblp.l3s.de/d2r/resource/publications/conf/datech/2014,digital cultural access heritage textual
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2016,multimedia real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/aime/2015k,joint prohealth health representation knowledge care
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2016,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2015,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2014,computing tenth dependable
http://dblp.l3s.de/d2r/resource/publications/journals/corr/CamaraP15,languages systems foundations self-adaptive coordination
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2012,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2010,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2011,multimedia real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2011,control
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2010,multimedia real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2010,control
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2013,multimedia systems real embedded
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2012,multimedia systems real embedded
http://dblp.l3s.de/d2r/resource/publications/conf/hikm/2006,management information healthcare knowledge
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2015,multimedia systems real embedded
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2014,multimedia systems real embedded greater
http://dblp.l3s.de/d2r/resource/journals/tsc,computing services
http://dblp.l3s.de/d2r/resource/publications/conf/aciids/2011-2,database systems information intelligent
http://dblp.l3s.de/d2r/resource/journals/tse,software engineering
http://dblp.l3s.de/d2r/resource/publications/conf/aciids/2011-1,database systems information intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/cav/2016nsv,numerical software verification
http://dblp.l3s.de/d2r/resource/journals/tsg,grid smart
http://dblp.l3s.de/d2r/resource/publications/conf/carla/2016,high computing performance latin
http://dblp.l3s.de/d2r/resource/journals/tsi,science technique
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2008,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2006,multimedia conjunction real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/miccai/2015-1,image assisted medical computing computer intervention
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2005,multimedia real-time metropolitan systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/miccai/2015-2,image assisted medical computing computer intervention
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2006,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2008,multimedia real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/carla/2015,high computing performance latin
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2005,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2007,multimedia conjunction real-time systems embedded
http://dblp.l3s.de/d2r/resource/journals/trs,sets
http://dblp.l3s.de/d2r/resource/publications/conf/carla/2014,high computing performance joint latin
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2009,multimedia real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/edcc/2002,computing dependable
http://dblp.l3s.de/d2r/resource/publications/conf/miccai/2015-3,image assisted medical computing computer intervention
http://dblp.l3s.de/d2r/resource/publications/conf/fossacs/1998,joint software science foundations structure theory computation
http://dblp.l3s.de/d2r/resource/publications/conf/c2si/2015,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/c2si/2017,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/fossacs/1999,joint software science foundations structure theory computation
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2004,multimedia real-time systems embedded
http://dblp.l3s.de/d2r/resource/publications/conf/estimedia/2003,multimedia real-time systems located embedded
http://dblp.l3s.de/d2r/resource/publications/conf/stoc/1998,computing theory
http://dblp.l3s.de/d2r/resource/conferences/esws,semwebeval developers semsearch sepublica semma events
http://dblp.l3s.de/d2r/resource/publications/conf/stoc/1999,computing theory
http://dblp.l3s.de/d2r/resource/publications/conf/stoc/1996,computing theory
http://dblp.l3s.de/d2r/resource/publications/conf/stoc/1997,computing theory
http://dblp.l3s.de/d2r/resource/publications/conf/chi/2016seachi,living cities smart
http://dblp.l3s.de/d2r/resource/publications/conf/iccS/2001-1,science computational
http://dblp.l3s.de/d2r/resource/publications/conf/iccS/2001-2,science computational
http://dblp.l3s.de/d2r/resource/publications/conf/isat/2015-3,systems information technology architecture
http://dblp.l3s.de/d2r/resource/publications/conf/isat/2015-2,systems information technology architecture
http://dblp.l3s.de/d2r/resource/publications/conf/isat/2015-1,systems information technology architecture
http://dblp.l3s.de/d2r/resource/publications/conf/ic3k/2016kdir,volume joint management discovery engineering knowledge
http://dblp.l3s.de/d2r/resource/journals/tpc,communication
http://dblp.l3s.de/d2r/resource/publications/conf/isat/2015-4,systems information technology architecture
http://dblp.l3s.de/d2r/resource/publications/conf/aime/2013k,process joint prohealth health support representation knowledge care
http://dblp.l3s.de/d2r/resource/journals/ton,network
http://dblp.l3s.de/d2r/resource/conferences/uads,development
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2005,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2006,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2008,control
http://dblp.l3s.de/d2r/resource/publications/conf/ewsn/2004,wireless sensor networks
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2007,control
http://dblp.l3s.de/d2r/resource/publications/conf/gamedays/2014,education sports games health serious training gamedays
http://dblp.l3s.de/d2r/resource/publications/conf/IEEEcca/2009,control intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2004,ubiquitous classification
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2005,data information engineering analysis knowledge
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2006,data analysis
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2007,data machine learning analysis
http://dblp.l3s.de/d2r/resource/publications/conf/gfkl/2008,society joint data business handling analysis classification intelligence
http://dblp.l3s.de/d2r/resource/collections/sp/awareness,awareness systems situation
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2008,evaluation technologies cross-lingual sciences access question answering retrieval center information meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2007,evaluation technologies cross-lingual sciences access question answering retrieval center information meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2005,evaluation technologies cross-lingual sciences access question answering retrieval center information meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2004,technologies sciences summarization access question answering retrieval center information
http://dblp.l3s.de/d2r/resource/publications/conf/siggraph/2005posters,computer techniques interactive graphics
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2002,summarization question answering retrieval automatic information text
http://dblp.l3s.de/d2r/resource/journals/gpem,genetic evolvable machines programming
http://dblp.l3s.de/d2r/resource/journals/tmm,multimedia
http://dblp.l3s.de/d2r/resource/conferences/kyotoDL,digital libraries
http://dblp.l3s.de/d2r/resource/journals/tmi,medicine imaging
http://dblp.l3s.de/d2r/resource/publications/conf/birthday/2001thierrin,transductions semigroups
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2001,evaluation summarization retrieval text meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ifsa/2007-2,computing theoretical selection logic fuzzy soft
http://dblp.l3s.de/d2r/resource/publications/conf/adntiic/2010,technologies interfaces communicability interactive grande
http://dblp.l3s.de/d2r/resource/publications/conf/adntiic/2011,technologies interfaces communicability interactive grande
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2016,evaluation technologies sciences access center information
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2014,evaluation technologies sciences access center information
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2013,evaluation technologies sciences access center information
http://dblp.l3s.de/d2r/resource/journals/tog,graphical
http://dblp.l3s.de/d2r/resource/journals/toc,computing graduate surveys theory
http://dblp.l3s.de/d2r/resource/conferences/fractals,sciences natural fractals
http://dblp.l3s.de/d2r/resource/journals/tnn,neural systems learning networks network
http://dblp.l3s.de/d2r/resource/publications/conf/miwai/2016,multi-disciplinary artificial trends intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/ewcbr/2002,reasoning case-based
http://dblp.l3s.de/d2r/resource/publications/conf/miwai/2015,multi-disciplinary artificial trends intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/miwai/2014,multi-disciplinary artificial trends intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/ewcbr/2004,reasoning case-based
http://dblp.l3s.de/d2r/resource/publications/conf/miwai/2013,multi-disciplinary artificial trends intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/miwai/2012,multi-disciplinary artificial trends intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/miwai/2011,multi-disciplinary artificial trends intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/ewcbr/2000,reasoning case-based
http://dblp.l3s.de/d2r/resource/publications/conf/cost/2016ikc,semantic search data sources structured action keyword-based
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2011,evaluation technologies cross-lingual sciences access question answering retrieval center information meeting
http://dblp.l3s.de/d2r/resource/publications/conf/ntcir/2010,evaluation technologies cross-lingual sciences access question answering retrieval center information meeting
http://dblp.l3s.de/d2r/resource/publications/conf/gis/2010isa,awareness indoor spatial
http://dblp.l3s.de/d2r/resource/publications/conf/ewcbr/2006,reasoning case-based
http://dblp.l3s.de/d2r/resource/publications/conf/ewcbr/2008,reasoning case-based
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2012,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2013,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2010,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2011,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2016,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2014,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/ecrts/2015,real-time systems
http://dblp.l3s.de/d2r/resource/publications/conf/re/2011mere,multimedia requirements enjoyable more games engineering descriptions fun
http://dblp.l3s.de/d2r/resource/publications/conf/eacl/2014,chapter linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2015,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/eacl/2012,chapter linguistics computational
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2016,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2011,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2012,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2013,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/biocomp/2007-1,volume biology bioinformatics computational
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2014,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/biocomp/2007-2,volume biology bioinformatics computational
http://dblp.l3s.de/d2r/resource/publications/conf/mobiwac/2010,mobility access management wireless
http://dblp.l3s.de/d2r/resource/publications/conf/icsoft/2008dc,technologies software data
http://dblp.l3s.de/d2r/resource/publications/conf/uai/2012bma,bayesian modeling states
http://dblp.l3s.de/d2r/resource/journals/tmc,mobile computational
http://dblp.l3s.de/d2r/resource/publications/conf/eacl/2006,chapter linguistics computational
